0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
-0.00017 0.29441 0.32369 -0.00478 0.02776 0.06769 -0.01731
0.01575 0.12731 0.08328 0.01772 0.03156 -0.05083 -0.00224
0.00707 -0.00190 -0.05237 0.00665 0.01449 -0.00922 0.02306
-0.00364 -0.02918 -0.03545 -0.00471 -0.00915 0.01434 0.01251
-0.00651 -0.01684 0.00090 -0.00442 -0.02327 0.00197 -0.01526
-0.00473 -0.00293 0.00845 -0.00211 -0.02077 0.00336 -0.02137
-0.00052 0.00256 0.00172 -0.00040 -0.00576 0.00249 -0.00401
0.00293 0.00319 -0.00155 0.00112 0.01113 -0.00314 0.01211
0.00347 0.00256 0.00031 0.00218 0.01911 -0.00421 0.01217
0.00179 0.00121 0.00180 0.00201 0.01371 -0.00195 0.00282
-0.00044 -0.00041 0.00071 0.00030 -0.00024 0.00051 -0.00381
-0.00194 -0.00153 -0.00116 -0.00167 -0.01240 0.00216 -0.00483
-0.00213 -0.00165 -0.00173 -0.00219 -0.01476 0.00239 -0.00384
-0.00106 -0.00082 -0.00075 -0.00098 -0.00701 0.00121 -0.00241
0.00056 0.00045 0.00058 0.00070 0.00429 -0.00061 0.00046
0.00171 0.00134 0.00115 0.00156 0.01120 -0.00193 0.00392
0.00163 0.00127 0.00083 0.00124 0.00986 -0.00187 0.00483
0.00045 0.00035 0.00010 0.00022 0.00232 -0.00053 0.00183
-0.00092 -0.00072 -0.00052 -0.00075 -0.00570 0.00105 -0.00250
-0.00149 -0.00116 -0.00075 -0.00112 -0.00896 0.00171 -0.00444
-0.00098 -0.00077 -0.00052 -0.00077 -0.00599 0.00112 -0.00281
0.00010 0.00008 0.00001 0.00004 0.00049 -0.00012 0.00048
0.00096 0.00075 0.00050 0.00074 0.00583 -0.00110 0.00277
0.00107 0.00084 0.00062 0.00088 0.00668 -0.00121 0.00284
0.00047 0.00037 0.00030 0.00042 0.00305 -0.00054 0.00115
-0.00034 -0.00027 -0.00019 -0.00027 -0.00211 0.00039 -0.00094
-0.00083 -0.00065 -0.00049 -0.00069 -0.00521 0.00094 -0.00217
-0.00072 -0.00056 -0.00042 -0.00059 -0.00450 0.00082 -0.00191
-0.00016 -0.00012 -0.00008 -0.00012 -0.00095 0.00018 -0.00046
0.00044 0.00034 0.00026 0.00037 0.00276 -0.00050 0.00115
0.00067 0.00053 0.00038 0.00055 0.00417 -0.00077 0.00183
0.00044 0.00034 0.00024 0.00035 0.00268 -0.00050 0.00121
-0.00006 -0.00004 -0.00003 -0.00005 -0.00036 0.00006 -0.00015
-0.00045 -0.00035 -0.00025 -0.00036 -0.00277 0.00051 -0.00123
-0.00049 -0.00039 -0.00028 -0.00040 -0.00306 0.00056 -0.00135
-0.00021 -0.00017 -0.00012 -0.00017 -0.00132 0.00024 -0.00057
0.00017 0.00013 0.00009 0.00014 0.00106 -0.00020 0.00047
0.00039 0.00031 0.00022 0.00032 0.00243 -0.00045 0.00106
0.00033 0.00026 0.00019 0.00027 0.00204 -0.00037 0.00088
